Timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
1705058657.8939953,-16.0,120.0,-8.0,-2.0,16.0,-121.0,59.0,55.0
1705058657.9000974,-31.0,157.0,-19.0,-1.0,9.0,-115.0,45.0,79.0
1705058657.9061995,-29.0,165.0,-29.0,1.0,6.0,-97.0,30.0,86.0
1705058657.9123015,-21.0,164.0,-51.0,10.0,3.0,-73.0,32.0,91.0
1705058657.9184034,-7.0,167.0,-77.0,13.0,5.0,-44.0,43.0,82.0
1705058657.9245055,0.0,166.0,-81.0,26.0,1.0,-12.0,45.0,74.0
1705058657.9306076,7.0,153.0,-83.0,28.0,5.0,-13.0,45.0,62.0
1705058657.9367096,11.0,142.0,-44.0,20.0,0.0,-23.0,35.0,28.0
1705058657.9428115,11.0,119.0,-14.0,3.0,11.0,-48.0,20.0,8.0
1705058657.9489136,13.0,102.0,7.0,-4.0,27.0,-83.0,21.0,-12.0
1705058657.9550157,21.0,95.0,8.0,-2.0,45.0,-110.0,29.0,-27.0
1705058657.9611177,27.0,92.0,-3.0,6.0,52.0,-122.0,41.0,-24.0
1705058657.9672196,26.0,96.0,-8.0,22.0,45.0,-121.0,47.0,-20.0
1705058657.9733217,8.0,102.0,2.0,27.0,38.0,-118.0,54.0,-18.0
1705058657.9794238,-4.0,114.0,-12.0,16.0,18.0,-113.0,51.0,-26.0
1705058657.9855258,-23.0,110.0,-19.0,-9.0,1.0,-95.0,47.0,-16.0
1705058657.9916277,-22.0,104.0,-44.0,-23.0,-10.0,-71.0,45.0,-6.0
1705058657.9977298,-5.0,93.0,-63.0,-36.0,-13.0,-67.0,54.0,18.0
1705058658.0038319,-2.0,95.0,-58.0,-38.0,-22.0,-67.0,58.0,30.0
1705058658.009934,-14.0,88.0,-49.0,-25.0,-27.0,-82.0,54.0,44.0
1705058658.0160358,-22.0,83.0,-33.0,-6.0,-25.0,-89.0,48.0,24.0
1705058658.0221379,-21.0,87.0,-26.0,5.0,-27.0,-92.0,35.0,7.0
1705058658.02824,-2.0,95.0,-8.0,2.0,-16.0,-83.0,25.0,-6.0
1705058658.034342,25.0,97.0,-7.0,-3.0,2.0,-74.0,17.0,-18.0
1705058658.040444,58.0,93.0,14.0,-13.0,19.0,-69.0,17.0,-27.0
1705058658.046546,51.0,97.0,17.0,-24.0,28.0,-49.0,11.0,-39.0
1705058658.052648,36.0,90.0,6.0,-18.0,32.0,-22.0,5.0,-54.0
1705058658.0587502,22.0,80.0,-18.0,-12.0,34.0,-3.0,2.0,-65.0
1705058658.064852,25.0,75.0,-63.0,4.0,13.0,14.0,0.0,-56.0
1705058658.070954,38.0,59.0,-56.0,16.0,-10.0,8.0,0.0,-32.0
1705058658.0770562,39.0,51.0,-41.0,38.0,-26.0,6.0,2.0,-11.0
1705058658.0831583,35.0,54.0,-28.0,39.0,-34.0,-12.0,8.0,-6.0
1705058658.08926,27.0,70.0,1.0,46.0,-37.0,-3.0,15.0,-9.0
1705058658.0953622,20.0,93.0,-3.0,42.0,-34.0,-17.0,23.0,7.0
1705058658.1014643,41.0,96.0,19.0,41.0,-34.0,-29.0,41.0,27.0
1705058658.1075664,58.0,102.0,42.0,31.0,-39.0,-57.0,55.0,47.0
1705058658.1136682,65.0,97.0,42.0,20.0,-39.0,-60.0,54.0,49.0
1705058658.1197703,59.0,107.0,18.0,12.0,-28.0,-66.0,47.0,41.0
1705058658.1258724,54.0,119.0,-8.0,1.0,-8.0,-61.0,41.0,8.0
1705058658.1319745,29.0,135.0,-14.0,-6.0,12.0,-48.0,34.0,-12.0
1705058658.1380763,11.0,128.0,5.0,-15.0,35.0,-39.0,30.0,-37.0
1705058658.1441784,10.0,113.0,14.0,-19.0,45.0,-37.0,29.0,-61.0
1705058658.1502805,22.0,118.0,29.0,-23.0,36.0,-29.0,19.0,-63.0
1705058658.1563826,36.0,112.0,40.0,-15.0,12.0,-16.0,15.0,-51.0
1705058658.1624844,33.0,104.0,64.0,5.0,-14.0,-13.0,16.0,-30.0
1705058658.1685865,29.0,101.0,69.0,11.0,-30.0,6.0,26.0,-7.0
1705058658.1746886,17.0,97.0,62.0,10.0,-39.0,10.0,23.0,16.0
1705058658.1807907,20.0,85.0,98.0,12.0,-32.0,-1.0,22.0,24.0
1705058658.1868925,45.0,75.0,71.0,9.0,-30.0,-37.0,14.0,23.0
1705058658.1929946,52.0,68.0,80.0,8.0,-25.0,-87.0,8.0,11.0
1705058658.1990967,67.0,58.0,74.0,8.0,-15.0,-118.0,-2.0,-3.0
1705058658.2051988,68.0,47.0,38.0,14.0,0.0,-134.0,-8.0,-27.0
1705058658.2113008,77.0,28.0,34.0,8.0,11.0,-131.0,-8.0,-58.0
1705058658.2174027,72.0,25.0,23.0,11.0,20.0,-100.0,-15.0,-78.0
1705058658.2235048,47.0,25.0,39.0,15.0,40.0,-63.0,-11.0,-83.0
1705058658.2296069,25.0,29.0,78.0,10.0,44.0,-33.0,-5.0,-84.0
1705058658.235709,2.0,41.0,92.0,10.0,31.0,-20.0,5.0,-72.0
1705058658.2418108,-10.0,44.0,82.0,14.0,10.0,-19.0,7.0,-61.0
1705058658.247913,-24.0,51.0,51.0,17.0,-6.0,-34.0,6.0,-34.0
1705058658.254015,-18.0,54.0,14.0,16.0,-22.0,-22.0,13.0,-4.0
1705058658.260117,-14.0,57.0,8.0,11.0,-31.0,-3.0,8.0,38.0
1705058658.266219,-5.0,39.0,6.0,12.0,-26.0,6.0,8.0,75.0
1705058658.272321,7.0,23.0,-4.0,10.0,-24.0,-1.0,10.0,101.0
1705058658.278423,17.0,22.0,-4.0,5.0,-21.0,-8.0,11.0,119.0
1705058658.2845252,28.0,29.0,3.0,3.0,-19.0,-21.0,8.0,135.0
1705058658.290627,37.0,40.0,-2.0,0.0,-15.0,-30.0,2.0,142.0
1705058658.296729,39.0,44.0,-1.0,-19.0,-8.0,-58.0,-17.0,132.0
1705058658.3028312,30.0,61.0,13.0,-28.0,-3.0,-90.0,-41.0,114.0
1705058658.3089333,40.0,60.0,7.0,-29.0,5.0,-116.0,-59.0,73.0
1705058658.315035,59.0,65.0,7.0,-20.0,3.0,-138.0,-66.0,35.0
1705058658.3211372,81.0,64.0,-1.0,-18.0,-8.0,-127.0,-65.0,16.0
1705058658.3272393,78.0,63.0,-3.0,-7.0,-19.0,-114.0,-49.0,10.0
1705058658.3333414,55.0,61.0,22.0,-13.0,-10.0,-95.0,-20.0,10.0
1705058658.3394432,21.0,45.0,56.0,-23.0,0.0,-73.0,0.0,6.0
1705058658.3455453,-1.0,27.0,31.0,-25.0,10.0,-35.0,2.0,-1.0
1705058658.3516474,-6.0,3.0,8.0,-9.0,22.0,-7.0,-6.0,-23.0
1705058658.3577495,15.0,-12.0,-35.0,4.0,22.0,1.0,-11.0,-22.0
1705058658.3638513,26.0,-9.0,-37.0,15.0,18.0,-1.0,-20.0,-2.0
1705058658.3699534,29.0,1.0,-26.0,19.0,16.0,-18.0,-28.0,41.0
1705058658.3760555,39.0,4.0,-17.0,16.0,21.0,-41.0,-26.0,62.0
1705058658.3821576,43.0,6.0,-14.0,7.0,17.0,-61.0,-28.0,73.0
1705058658.3882594,49.0,-7.0,-3.0,-2.0,10.0,-73.0,-32.0,78.0
1705058658.3943615,47.0,-24.0,15.0,-3.0,0.0,-85.0,-43.0,92.0
1705058658.4004636,43.0,-40.0,28.0,-1.0,-11.0,-81.0,-55.0,92.0
1705058658.4065657,17.0,-35.0,45.0,2.0,-13.0,-71.0,-57.0,110.0
1705058658.4126675,-28.0,-33.0,53.0,11.0,-8.0,-64.0,-53.0,112.0
1705058658.4187696,-59.0,-11.0,49.0,8.0,0.0,-70.0,-36.0,105.0
1705058658.4248717,-75.0,16.0,31.0,3.0,3.0,-70.0,-28.0,97.0
1705058658.4309738,-80.0,28.0,21.0,-9.0,1.0,-69.0,-15.0,70.0
1705058658.4370756,-73.0,27.0,-24.0,-5.0,-8.0,-66.0,-10.0,48.0
1705058658.4431777,-58.0,14.0,-56.0,-2.0,-18.0,-68.0,-7.0,25.0
1705058658.4492798,-36.0,-2.0,-79.0,4.0,-27.0,-77.0,-8.0,34.0
1705058658.4553819,4.0,-19.0,-79.0,20.0,-35.0,-72.0,-20.0,52.0
1705058658.4614837,30.0,-49.0,-52.0,31.0,-23.0,-75.0,-25.0,68.0
1705058658.4675858,48.0,-61.0,-27.0,34.0,-19.0,-61.0,-39.0,78.0
1705058658.473688,49.0,-65.0,-4.0,28.0,-1.0,-61.0,-44.0,78.0
1705058658.47979,58.0,-55.0,10.0,19.0,7.0,-53.0,-44.0,73.0
1705058658.4858918,74.0,-40.0,13.0,-10.0,8.0,-58.0,-29.0,67.0
1705058658.491994,83.0,-35.0,29.0,-21.0,-2.0,-49.0,-21.0,76.0
1705058658.498096,76.0,-50.0,25.0,-32.0,-10.0,-53.0,-19.0,111.0
1705058658.504198,71.0,-62.0,6.0,-41.0,-10.0,-56.0,-27.0,130.0
1705058658.5103,71.0,-54.0,-10.0,-51.0,-8.0,-68.0,-45.0,149.0
1705058658.516402,70.0,-42.0,-22.0,-50.0,-9.0,-51.0,-62.0,136.0
1705058658.522504,66.0,-29.0,0.0,-42.0,-8.0,-32.0,-67.0,113.0
1705058658.5286062,63.0,-36.0,9.0,-35.0,-2.0,-18.0,-59.0,83.0
1705058658.534708,61.0,-39.0,28.0,-33.0,5.0,-19.0,-59.0,61.0
1705058658.54081,56.0,-56.0,18.0,-26.0,18.0,-25.0,-54.0,44.0
1705058658.5469122,49.0,-68.0,-1.0,-21.0,20.0,-44.0,-40.0,25.0
1705058658.5530143,26.0,-83.0,-8.0,-18.0,12.0,-56.0,-28.0,12.0
1705058658.5591161,-2.0,-94.0,-3.0,-26.0,1.0,-74.0,-17.0,8.0
1705058658.5652182,8.0,-104.0,-3.0,-32.0,2.0,-91.0,-10.0,13.0
1705058658.5713203,11.0,-104.0,-25.0,-52.0,9.0,-81.0,-8.0,23.0
1705058658.5774224,23.0,-87.0,-24.0,-56.0,6.0,-71.0,-16.0,35.0
1705058658.5835242,20.0,-89.0,-33.0,-54.0,7.0,-55.0,-16.0,39.0
1705058658.5896263,25.0,-84.0,-37.0,-47.0,-4.0,-49.0,-13.0,41.0
1705058658.5957284,30.0,-89.0,-42.0,-47.0,-16.0,-25.0,-12.0,50.0
1705058658.6018305,34.0,-104.0,-20.0,-44.0,-31.0,-9.0,-6.0,75.0
1705058658.6079323,35.0,-115.0,-16.0,-36.0,-39.0,4.0,2.0,97.0
1705058658.6140344,42.0,-111.0,28.0,-40.0,-42.0,11.0,22.0,92.0
1705058658.6201365,30.0,-90.0,32.0,-32.0,-46.0,4.0,26.0,75.0
1705058658.6262386,7.0,-73.0,53.0,-22.0,-36.0,-12.0,17.0,30.0
1705058658.6323404,-8.0,-67.0,37.0,-14.0,-35.0,-21.0,-6.0,3.0
1705058658.6384425,-33.0,-71.0,-2.0,-13.0,-27.0,-12.0,-34.0,-9.0
1705058658.6445446,-30.0,-80.0,-41.0,-23.0,-14.0,2.0,-61.0,8.0
1705058658.6506467,-20.0,-90.0,-71.0,-27.0,-1.0,6.0,-63.0,27.0
1705058658.6567485,4.0,-82.0,-43.0,-35.0,2.0,-1.0,-44.0,38.0
1705058658.6628506,10.0,-56.0,1.0,-30.0,4.0,3.0,-14.0,50.0
1705058658.6689527,8.0,-36.0,31.0,-23.0,10.0,4.0,15.0,60.0
1705058658.6750548,-3.0,-17.0,27.0,-23.0,13.0,10.0,32.0,70.0
1705058658.6811566,-20.0,17.0,0.0,-22.0,5.0,-3.0,37.0,76.0
1705058658.6872587,-40.0,49.0,-22.0,-12.0,-5.0,-12.0,31.0,75.0
1705058658.6933608,-46.0,61.0,-26.0,-2.0,-4.0,-22.0,32.0,65.0
1705058658.699463,-57.0,63.0,-15.0,0.0,-14.0,-35.0,28.0,54.0
1705058658.7055647,-61.0,36.0,-14.0,2.0,-12.0,-42.0,20.0,43.0
1705058658.7116668,-63.0,0.0,27.0,7.0,-14.0,-32.0,8.0,21.0
1705058658.717769,-63.0,-34.0,12.0,10.0,-17.0,-35.0,2.0,-19.0
1705058658.723871,-63.0,-48.0,21.0,11.0,-16.0,-22.0,-8.0,-52.0
1705058658.7299728,-64.0,-21.0,53.0,16.0,-16.0,-22.0,-30.0,-53.0
1705058658.736075,-51.0,-17.0,89.0,17.0,-2.0,-47.0,-48.0,-39.0
1705058658.742177,-18.0,-12.0,92.0,15.0,-6.0,-68.0,-61.0,-5.0
1705058658.748279,-11.0,-27.0,59.0,11.0,-8.0,-62.0,-66.0,13.0
1705058658.754381,3.0,-54.0,5.0,15.0,-18.0,-49.0,-60.0,10.0
1705058658.760483,-7.0,-71.0,-7.0,22.0,-31.0,-37.0,-43.0,2.0
1705058658.766585,-15.0,-90.0,2.0,20.0,-47.0,-34.0,-34.0,-1.0
1705058658.7726872,-26.0,-99.0,13.0,19.0,-52.0,-41.0,-30.0,0.0
1705058658.778789,-17.0,-74.0,17.0,12.0,-49.0,-39.0,-21.0,-17.0
1705058658.7848911,-3.0,-32.0,16.0,-1.0,-46.0,-48.0,-17.0,-10.0
1705058658.7909932,10.0,-16.0,9.0,-3.0,-36.0,-53.0,-14.0,-1.0
1705058658.7970953,12.0,-26.0,20.0,-2.0,-26.0,-60.0,-14.0,15.0
1705058658.8031971,22.0,-46.0,59.0,3.0,-18.0,-69.0,-17.0,13.0
1705058658.8092992,9.0,-59.0,65.0,9.0,-10.0,-68.0,-36.0,8.0
1705058658.8154013,1.0,-73.0,55.0,18.0,2.0,-78.0,-60.0,11.0
1705058658.8215034,-5.0,-79.0,7.0,23.0,25.0,-89.0,-76.0,12.0
1705058658.8276052,-24.0,-88.0,-23.0,21.0,23.0,-87.0,-89.0,24.0
1705058658.8337073,-38.0,-81.0,3.0,16.0,16.0,-70.0,-87.0,36.0
1705058658.8398094,-60.0,-75.0,21.0,19.0,2.0,-69.0,-86.0,49.0
1705058658.8459115,-62.0,-69.0,45.0,22.0,-9.0,-62.0,-82.0,58.0
1705058658.8520133,-49.0,-75.0,39.0,25.0,-8.0,-53.0,-85.0,76.0
1705058658.8581154,-29.0,-94.0,-2.0,30.0,-11.0,-43.0,-93.0,90.0
1705058658.8642175,-21.0,-105.0,-31.0,24.0,-16.0,-31.0,-80.0,84.0
1705058658.8703196,-32.0,-110.0,-40.0,18.0,-29.0,-26.0,-73.0,79.0
1705058658.8764215,-56.0,-117.0,-22.0,10.0,-38.0,-28.0,-69.0,68.0
1705058658.8825235,-61.0,-121.0,-26.0,7.0,-36.0,-43.0,-71.0,74.0
1705058658.8886256,-39.0,-121.0,9.0,-2.0,-25.0,-71.0,-70.0,71.0
1705058658.8947277,-6.0,-88.0,27.0,-10.0,-17.0,-95.0,-65.0,56.0
1705058658.9008296,31.0,-56.0,38.0,-12.0,-1.0,-114.0,-51.0,44.0
1705058658.9069316,42.0,-33.0,42.0,-9.0,-4.0,-135.0,-36.0,33.0
1705058658.9130337,35.0,-29.0,7.0,-4.0,-23.0,-146.0,-33.0,48.0
1705058658.9191358,14.0,-43.0,10.0,0.0,-41.0,-138.0,-38.0,77.0
1705058658.9252377,5.0,-64.0,22.0,8.0,-51.0,-143.0,-49.0,100.0
1705058658.9313397,16.0,-71.0,19.0,-3.0,-46.0,-133.0,-48.0,105.0
1705058658.9374418,17.0,-84.0,8.0,-14.0,-42.0,-103.0,-56.0,106.0
1705058658.943544,18.0,-101.0,4.0,-21.0,-24.0,-87.0,-56.0,97.0
1705058658.9496458,23.0,-113.0,1.0,-31.0,-21.0,-70.0,-56.0,90.0
1705058658.9557478,49.0,-114.0,-2.0,-30.0,-25.0,-69.0,-57.0,82.0
1705058658.96185,58.0,-99.0,18.0,-26.0,-33.0,-78.0,-60.0,74.0
1705058658.967952,62.0,-88.0,2.0,-14.0,-28.0,-100.0,-68.0,56.0
1705058658.9740539,49.0,-74.0,-1.0,-17.0,-18.0,-112.0,-66.0,26.0
1705058658.980156,30.0,-68.0,-13.0,-26.0,-1.0,-119.0,-72.0,10.0
1705058658.986258,19.0,-43.0,-3.0,-32.0,19.0,-113.0,-71.0,11.0
1705058658.99236,15.0,-33.0,6.0,-28.0,30.0,-119.0,-72.0,19.0
1705058658.998462,11.0,-15.0,41.0,-27.0,30.0,-135.0,-76.0,42.0
1705058659.004564,-2.0,10.0,54.0,-16.0,24.0,-139.0,-74.0,69.0
1705058659.0106661,-15.0,18.0,53.0,-7.0,18.0,-136.0,-64.0,89.0
1705058659.0167682,-24.0,-13.0,49.0,-11.0,16.0,-114.0,-39.0,103.0
1705058659.02287,-25.0,-40.0,46.0,-16.0,3.0,-88.0,-25.0,102.0
1705058659.0289721,-8.0,-97.0,37.0,-22.0,0.0,-76.0,-16.0,93.0
1705058659.0350742,11.0,-117.0,20.0,-23.0,-7.0,-62.0,-16.0,79.0
1705058659.0411763,14.0,-127.0,-1.0,-30.0,-4.0,-66.0,-13.0,76.0
1705058659.0472782,3.0,-134.0,-3.0,-35.0,9.0,-87.0,-15.0,77.0
1705058659.0533803,-12.0,-129.0,8.0,-47.0,24.0,-107.0,-13.0,57.0
1705058659.0594823,-21.0,-119.0,64.0,-59.0,28.0,-115.0,-6.0,20.0
1705058659.0655844,-25.0,-117.0,130.0,-65.0,21.0,-98.0,-16.0,-5.0
1705058659.0716863,-4.0,-122.0,147.0,-62.0,8.0,-81.0,-21.0,-12.0
1705058659.0777884,5.0,-116.0,103.0,-50.0,2.0,-87.0,-31.0,6.0
1705058659.0838904,17.0,-98.0,36.0,-47.0,-7.0,-79.0,-29.0,34.0
1705058659.0899925,6.0,-68.0,5.0,-36.0,-3.0,-76.0,-27.0,61.0
1705058659.0960944,-7.0,-48.0,0.0,-34.0,12.0,-77.0,-22.0,67.0
1705058659.1021965,-9.0,-47.0,33.0,-40.0,18.0,-61.0,-28.0,58.0
1705058659.1082985,-10.0,-68.0,54.0,-47.0,18.0,-60.0,-48.0,26.0
1705058659.1144006,-6.0,-89.0,57.0,-44.0,12.0,-41.0,-60.0,-12.0
1705058659.1205025,12.0,-98.0,49.0,-36.0,6.0,-37.0,-64.0,-49.0
1705058659.1266046,-2.0,-91.0,61.0,-33.0,1.0,-32.0,-60.0,-62.0
1705058659.1327066,-12.0,-81.0,69.0,-22.0,1.0,-49.0,-57.0,-64.0
1705058659.1388087,-14.0,-85.0,62.0,-18.0,4.0,-73.0,-50.0,-84.0
1705058659.1449106,-15.0,-73.0,60.0,-13.0,-2.0,-91.0,-48.0,-107.0
1705058659.1510127,-5.0,-79.0,44.0,-6.0,-2.0,-100.0,-40.0,-123.0
1705058659.1571147,-2.0,-76.0,65.0,-2.0,0.0,-103.0,-31.0,-114.0
1705058659.1632168,-4.0,-75.0,62.0,7.0,7.0,-107.0,-18.0,-87.0
1705058659.1693187,-17.0,-60.0,73.0,5.0,16.0,-84.0,-18.0,-39.0
1705058659.1754208,-44.0,-59.0,72.0,12.0,19.0,-72.0,-39.0,8.0
1705058659.1815228,-51.0,-66.0,76.0,1.0,26.0,-60.0,-52.0,24.0
1705058659.187625,-73.0,-67.0,53.0,-3.0,20.0,-59.0,-67.0,22.0
1705058659.1937268,-76.0,-80.0,37.0,-15.0,25.0,-68.0,-76.0,8.0
1705058659.1998289,-75.0,-68.0,52.0,-22.0,25.0,-71.0,-74.0,9.0
1705058659.205931,-58.0,-62.0,77.0,-32.0,16.0,-93.0,-70.0,21.0
1705058659.212033,-34.0,-47.0,96.0,-47.0,-2.0,-104.0,-66.0,37.0
1705058659.218135,-12.0,-59.0,84.0,-52.0,-17.0,-133.0,-70.0,50.0
1705058659.224237,4.0,-49.0,47.0,-57.0,-11.0,-146.0,-65.0,43.0
1705058659.230339,-1.0,-27.0,68.0,-65.0,-9.0,-151.0,-64.0,43.0
1705058659.2364411,-7.0,-55.0,32.0,-69.0,0.0,-126.0,-63.0,41.0
1705058659.2425432,-14.0,-105.0,6.0,-66.0,4.0,-103.0,-67.0,25.0
1705058659.248645,13.0,-150.0,-53.0,-61.0,16.0,-72.0,-69.0,5.0
1705058659.2547472,17.0,-141.0,-74.0,-51.0,24.0,-49.0,-70.0,-7.0
1705058659.2608492,9.0,-102.0,-62.0,-34.0,28.0,-30.0,-63.0,-13.0
1705058659.2669513,-18.0,-65.0,-29.0,-24.0,24.0,-25.0,-43.0,-15.0
1705058659.2730532,-49.0,-56.0,-7.0,-20.0,2.0,-19.0,-32.0,-17.0
1705058659.2791553,-75.0,-42.0,16.0,-22.0,-3.0,-20.0,-27.0,-19.0
1705058659.2852573,-89.0,-35.0,19.0,-24.0,2.0,-26.0,-29.0,-29.0
1705058659.2913594,-86.0,-47.0,15.0,-36.0,17.0,-44.0,-32.0,-37.0
1705058659.2974613,-93.0,-45.0,2.0,-43.0,25.0,-41.0,-52.0,-42.0
1705058659.3035634,-103.0,-59.0,-8.0,-40.0,32.0,-41.0,-70.0,-38.0
1705058659.3096654,-114.0,-53.0,-50.0,-38.0,31.0,-33.0,-77.0,-44.0
1705058659.3157675,-103.0,-61.0,-97.0,-36.0,24.0,-26.0,-84.0,-49.0
1705058659.3218694,-72.0,-44.0,-115.0,-36.0,19.0,-16.0,-83.0,-57.0
1705058659.3279715,-38.0,-53.0,-87.0,-26.0,17.0,-25.0,-87.0,-56.0
1705058659.3340735,-5.0,-53.0,-36.0,-25.0,20.0,-45.0,-79.0,-56.0
1705058659.3401756,4.0,-65.0,17.0,-12.0,11.0,-63.0,-81.0,-42.0
1705058659.3462775,9.0,-80.0,63.0,0.0,3.0,-73.0,-77.0,-28.0
1705058659.3523796,12.0,-83.0,86.0,6.0,-12.0,-82.0,-78.0,-8.0
1705058659.3584816,12.0,-74.0,109.0,8.0,-24.0,-84.0,-73.0,8.0
1705058659.3645837,17.0,-60.0,93.0,4.0,-29.0,-88.0,-73.0,20.0
1705058659.3706856,34.0,-47.0,49.0,1.0,-18.0,-86.0,-70.0,10.0
1705058659.3767877,43.0,-49.0,-1.0,-16.0,-3.0,-75.0,-71.0,-4.0
1705058659.3828897,45.0,-63.0,-24.0,-31.0,5.0,-78.0,-81.0,-14.0
1705058659.3889918,37.0,-87.0,-30.0,-37.0,19.0,-55.0,-82.0,-22.0
1705058659.3950937,35.0,-90.0,-36.0,-32.0,23.0,-52.0,-77.0,-32.0
1705058659.4011958,27.0,-71.0,-26.0,-26.0,17.0,-41.0,-73.0,-38.0
1705058659.4072978,24.0,-52.0,-11.0,-9.0,12.0,-26.0,-82.0,-19.0
1705058659.4134,30.0,-52.0,23.0,7.0,12.0,-20.0,-90.0,0.0
1705058659.4195018,48.0,-44.0,67.0,16.0,14.0,-12.0,-93.0,11.0
1705058659.4256039,47.0,-43.0,87.0,13.0,10.0,-5.0,-99.0,13.0
1705058659.431706,38.0,-34.0,80.0,6.0,-1.0,-10.0,-97.0,12.0
1705058659.437808,-3.0,-29.0,48.0,-2.0,-18.0,0.0,-90.0,13.0
1705058659.44391,-44.0,-17.0,47.0,-11.0,-34.0,15.0,-88.0,17.0
1705058659.450012,-78.0,-5.0,78.0,-15.0,-36.0,42.0,-89.0,14.0
1705058659.456114,-80.0,2.0,75.0,-17.0,-20.0,53.0,-84.0,2.0
1705058659.4622161,-67.0,6.0,20.0,-24.0,-10.0,49.0,-84.0,-8.0
1705058659.468318,-62.0,-11.0,-29.0,-25.0,-3.0,35.0,-103.0,-9.0
1705058659.47442,-54.0,-31.0,-74.0,-23.0,1.0,15.0,-134.0,-11.0
1705058659.4805222,-43.0,-48.0,-43.0,-19.0,-7.0,-5.0,-168.0,-5.0
1705058659.4866242,-30.0,-55.0,-17.0,-16.0,-27.0,-5.0,-188.0,-6.0
1705058659.492726,-1.0,-44.0,1.0,-6.0,-50.0,9.0,-190.0,-6.0
1705058659.4988282,17.0,-33.0,13.0,9.0,-64.0,15.0,-168.0,-28.0
1705058659.5049303,36.0,-18.0,8.0,25.0,-72.0,34.0,-130.0,-49.0
1705058659.5110323,19.0,-4.0,23.0,37.0,-67.0,45.0,-95.0,-62.0
1705058659.5171342,6.0,-1.0,33.0,39.0,-53.0,48.0,-71.0,-59.0
1705058659.5232363,-2.0,13.0,24.0,24.0,-41.0,49.0,-67.0,-56.0
1705058659.5293384,9.0,30.0,2.0,-1.0,-30.0,36.0,-73.0,-46.0
1705058659.5354404,5.0,42.0,-27.0,-9.0,-20.0,31.0,-86.0,-37.0
1705058659.5415423,4.0,53.0,-51.0,-16.0,-2.0,21.0,-88.0,-35.0
1705058659.5476444,-14.0,68.0,-47.0,-18.0,0.0,8.0,-83.0,-27.0
1705058659.5537465,-18.0,90.0,-63.0,-16.0,7.0,-7.0,-78.0,-14.0
1705058659.5598485,-34.0,89.0,-71.0,-16.0,12.0,-23.0,-76.0,-9.0
1705058659.5659504,-21.0,85.0,-66.0,-13.0,8.0,-34.0,-68.0,-2.0
1705058659.5720525,-14.0,75.0,-38.0,-10.0,-5.0,-26.0,-62.0,4.0
1705058659.5781546,-4.0,52.0,-18.0,-1.0,-20.0,-38.0,-63.0,15.0
1705058659.5842566,13.0,41.0,-40.0,10.0,-28.0,-32.0,-67.0,5.0
1705058659.5903585,19.0,39.0,-31.0,18.0,-37.0,-30.0,-79.0,-4.0
1705058659.5964606,11.0,50.0,-27.0,26.0,-30.0,-3.0,-94.0,-17.0
1705058659.6025627,-1.0,71.0,0.0,30.0,-24.0,0.0,-98.0,-24.0
1705058659.6086648,5.0,93.0,-4.0,23.0,-23.0,4.0,-92.0,-20.0
1705058659.6147666,13.0,119.0,-26.0,9.0,-33.0,1.0,-91.0,-4.0
1705058659.6208687,13.0,119.0,-57.0,-14.0,-42.0,-1.0,-102.0,7.0
1705058659.6269708,4.0,127.0,-49.0,-31.0,-47.0,-24.0,-105.0,3.0
1705058659.6330729,-12.0,126.0,-57.0,-47.0,-46.0,-38.0,-115.0,-20.0
1705058659.6391747,-7.0,114.0,-53.0,-43.0,-37.0,-69.0,-117.0,-33.0
1705058659.6452768,17.0,83.0,-57.0,-28.0,-19.0,-89.0,-115.0,-39.0
1705058659.6513789,47.0,68.0,-51.0,-23.0,-9.0,-77.0,-106.0,-22.0
1705058659.657481,65.0,68.0,-15.0,-28.0,-17.0,-65.0,-95.0,-14.0
1705058659.6635828,61.0,64.0,-25.0,-37.0,-27.0,-40.0,-84.0,-21.0
1705058659.669685,56.0,65.0,-41.0,-38.0,-32.0,-23.0,-60.0,-44.0
1705058659.675787,57.0,57.0,-52.0,-37.0,-24.0,-27.0,-48.0,-64.0
1705058659.681889,45.0,51.0,-45.0,-35.0,-11.0,-32.0,-43.0,-92.0
1705058659.687991,30.0,35.0,-43.0,-23.0,6.0,-33.0,-47.0,-102.0
1705058659.694093,11.0,29.0,-58.0,-14.0,7.0,-23.0,-48.0,-118.0
1705058659.700195,-10.0,41.0,-61.0,-7.0,-7.0,-19.0,-51.0,-118.0
1705058659.7062972,1.0,71.0,-55.0,0.0,-22.0,-19.0,-46.0,-108.0
1705058659.712399,22.0,103.0,-44.0,1.0,-32.0,-18.0,-50.0,-94.0
1705058659.718501,42.0,120.0,-29.0,-5.0,-38.0,-29.0,-56.0,-78.0
1705058659.7246032,49.0,119.0,2.0,-13.0,-39.0,-29.0,-70.0,-73.0
1705058659.7307053,53.0,83.0,36.0,-16.0,-34.0,-42.0,-73.0,-78.0
1705058659.736807,63.0,58.0,62.0,-22.0,-34.0,-78.0,-70.0,-93.0
1705058659.7429092,75.0,27.0,53.0,-25.0,-39.0,-105.0,-70.0,-84.0
1705058659.7490113,88.0,17.0,-10.0,-30.0,-34.0,-116.0,-67.0,-69.0
1705058659.7551134,87.0,47.0,-87.0,-38.0,-28.0,-114.0,-61.0,-38.0
